Area Code,Area,Item Code,Item,Months Code,Months,Unit,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N
"250","Democratic Republic of the Congo","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","2.706486","X","base year is 2015","17.756224","X","base year is 2015","31.067969","X","base year is 2015","35.883337","X","base year is 2015","36.557682","X","base year is 2015","43.118359","X","base year is 2015","48.926654","X","base year is 2015","59.226217","X","base year is 2015","64.215348","X","base year is 2015","89.818410","X","base year is 2015","77.032189","X","base year is 2015","85.099833","X","base year is 2015","97.054241","X","base year is 2015","97.752416","X","base year is 2015","98.994570","X","base year is 2015","99.765660","X","base year is 2015","100.760971","X","base year is 2015","117.546453","F","base year is 2015","151.525638","F","base year is 2015","184.693202","F","base year is 2015","193.200721","F","base year is 2015","201.146206","F","base year is 2015"
"250","Democratic Republic of the Congo","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","2.832734","X","base year is 2015","20.466304","X","base year is 2015","30.681549","X","base year is 2015","36.048694","X","base year is 2015","36.953864","X","base year is 2015","45.877157","X","base year is 2015","49.156726","X","base year is 2015","59.873474","X","base year is 2015","65.160143","X","base year is 2015","97.650600","X","base year is 2015","77.031778","X","base year is 2015","87.071286","X","base year is 2015","97.127838","X","base year is 2015","97.795122","X","base year is 2015","99.088938","X","base year is 2015","99.833488","X","base year is 2015","100.900670","X","base year is 2015","120.174085","F","base year is 2015","154.969139","F","base year is 2015","185.418556","F","base year is 2015","193.862845","F","base year is 2015","201.808330","F","base year is 2015"
"250","Democratic Republic of the Congo","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","3.153415","X","base year is 2015","23.356534","X","base year is 2015","30.620565","X","base year is 2015","36.154965","X","base year is 2015","37.066250","X","base year is 2015","46.850149","X","base year is 2015","49.861393","X","base year is 2015","60.770923","X","base year is 2015","67.393002","X","base year is 2015","97.530205","X","base year is 2015","77.229965","X","base year is 2015","88.875821","X","base year is 2015","97.175577","X","base year is 2015","97.869734","X","base year is 2015","99.210691","X","base year is 2015","99.882789","X","base year is 2015","101.020130","X","base year is 2015","122.801716","F","base year is 2015","158.412639","F","base year is 2015","186.143910","F","base year is 2015","194.524969","F","base year is 2015","202.470454","F","base year is 2015"
"250","Democratic Republic of the Congo","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","4.164271","X","base year is 2015","30.059161","X","base year is 2015","31.368669","X","base year is 2015","36.462029","X","base year is 2015","37.113490","X","base year is 2015","45.574589","X","base year is 2015","50.625672","X","base year is 2015","60.853705","X","base year is 2015","70.469004","X","base year is 2015","97.306556","F","base year is 2015","77.259144","X","base year is 2015","90.715052","X","base year is 2015","97.215359","X","base year is 2015","97.921643","X","base year is 2015","99.302370","X","base year is 2015","99.938375","X","base year is 2015","101.341655","X","base year is 2015","125.429348","F","base year is 2015","161.856140","F","base year is 2015","186.869263","F","base year is 2015","195.187093","F","base year is 2015","203.132577","F","base year is 2015"
"250","Democratic Republic of the Congo","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","4.858911","X","base year is 2015","27.084785","X","base year is 2015","31.718885","X","base year is 2015","36.615065","X","base year is 2015","37.221889","X","base year is 2015","45.359035","X","base year is 2015","51.049143","X","base year is 2015","60.299981","X","base year is 2015","73.531929","X","base year is 2015","97.082907","F","base year is 2015","77.264739","X","base year is 2015","91.975090","X","base year is 2015","97.261108","X","base year is 2015","98.007008","X","base year is 2015","99.379036","X","base year is 2015","100.011717","X","base year is 2015","101.915246","X","base year is 2015","128.056979","F","base year is 2015","165.299640","F","base year is 2015","187.594617","F","base year is 2015","195.849216","F","base year is 2015","203.794701","F","base year is 2015"
"250","Democratic Republic of the Congo","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","5.491654","X","base year is 2015","27.593880","X","base year is 2015","31.956390","X","base year is 2015","36.823785","X","base year is 2015","37.464839","X","base year is 2015","47.597386","X","base year is 2015","51.564641","X","base year is 2015","60.441801","X","base year is 2015","74.777942","X","base year is 2015","96.859258","F","base year is 2015","77.367771","X","base year is 2015","92.696909","X","base year is 2015","97.322770","X","base year is 2015","98.164188","X","base year is 2015","99.427437","X","base year is 2015","100.076641","X","base year is 2015","102.529544","X","base year is 2015","130.684611","F","base year is 2015","168.743140","F","base year is 2015","188.319970","F","base year is 2015","196.511340","F","base year is 2015","204.456825","F","base year is 2015"
"250","Democratic Republic of the Congo","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","6.670392","X","base year is 2015","29.091555","X","base year is 2015","32.245728","X","base year is 2015","36.681942","X","base year is 2015","37.999056","X","base year is 2015","47.358369","X","base year is 2015","52.665308","X","base year is 2015","60.561415","X","base year is 2015","75.392941","X","base year is 2015","96.635609","F","base year is 2015","77.795809","X","base year is 2015","93.129690","X","base year is 2015","97.376476","X","base year is 2015","98.268539","X","base year is 2015","99.475474","X","base year is 2015","100.137993","X","base year is 2015","103.428068","X","base year is 2015","133.312243","F","base year is 2015","172.186641","F","base year is 2015","189.045324","F","base year is 2015","197.173464","F","base year is 2015","205.118949","F","base year is 2015"
"250","Democratic Republic of the Congo","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","7.655838","X","base year is 2015","29.922466","X","base year is 2015","32.830019","X","base year is 2015","36.142323","X","base year is 2015","38.895863","X","base year is 2015","47.267772","X","base year is 2015","54.232848","X","base year is 2015","60.947945","X","base year is 2015","75.335916","X","base year is 2015","96.411960","X","base year is 2015","78.530283","X","base year is 2015","93.304601","X","base year is 2015","97.412280","X","base year is 2015","98.379422","X","base year is 2015","99.529936","X","base year is 2015","100.233509","X","base year is 2015","104.656181","X","base year is 2015","135.939874","F","base year is 2015","175.630141","F","base year is 2015","189.770677","F","base year is 2015","197.835587","F","base year is 2015",,,
"250","Democratic Republic of the Congo","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","9.145142","X","base year is 2015","30.799412","X","base year is 2015","34.350375","X","base year is 2015","36.082034","X","base year is 2015","39.012858","X","base year is 2015","47.528176","X","base year is 2015","56.126282","X","base year is 2015","61.541094","X","base year is 2015","76.108382","X","base year is 2015","98.849735","X","base year is 2015","79.736365","X","base year is 2015","93.425355","X","base year is 2015","97.487866","X","base year is 2015","98.456484","X","base year is 2015","99.574885","X","base year is 2015","100.306842","X","base year is 2015","106.292959","X","base year is 2015","138.567506","F","base year is 2015","179.073641","F","base year is 2015","190.496031","F","base year is 2015","198.497711","F","base year is 2015",,,
"250","Democratic Republic of the Congo","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","11.805543","X","base year is 2015","29.990580","X","base year is 2015","34.640542","X","base year is 2015","36.037952","X","base year is 2015","39.191733","X","base year is 2015","47.745127","X","base year is 2015","56.683644","X","base year is 2015","62.061433","X","base year is 2015","78.049898","X","base year is 2015","98.989638","X","base year is 2015","80.553017","X","base year is 2015","93.599588","X","base year is 2015","97.543560","X","base year is 2015","98.563886","X","base year is 2015","99.625169","X","base year is 2015","100.421410","X","base year is 2015","110.686951","X","base year is 2015","141.195137","X","base year is 2015","182.517142","X","base year is 2015","191.221384","X","base year is 2015","199.159835","F","base year is 2015",,,
"250","Democratic Republic of the Congo","23014","Food price inflation","7001","January","%",,,,"573.217928","Fc",,"98.137488","Fc",,"13.061669","Fc",,"4.541640","Fc",,"10.965429","Fc",,"19.519435","Fc",,"18.888935","Fc",,"9.885479","Fc",,"33.324740","Fc",,"19.249522","Fc",,"9.275742","Fc",,"8.488382","Fc",,"-0.544047","Fc",,"1.104564","Fc",,"1.142794","Fc",,"1.028194","Fc",,"11.451576","Fc",,"3.619277","Fc",,"1.556448","Fc",,"1.532594","Fc",,"1.509460","Fc",
"250","Democratic Republic of the Congo","23014","Food price inflation","7002","February","%",,,,"281.854487","Fc",,"215.230939","Fc",,"12.485073","Fc",,"3.317693","Fc",,"14.208808","Fc",,"16.390503","Fc",,"20.352589","Fc",,"9.261256","Fc",,"35.041318","Fc",,"17.167526","Fc",,"9.204592","Fc",,"6.536166","Fc",,"0.651686","Fc",,"1.158380","Fc",,"1.061008","Fc",,"1.091356","Fc",,"13.702320","Fc",,"1.578976","Fc",,"1.554432","Fc",,"1.530639","Fc",,"1.507563","Fc",
"250","Democratic Republic of the Congo","23014","Food price inflation","7003","March","%",,,,"556.061919","Fc",,"74.969453","Fc",,"15.499463","Fc",,"1.879271","Fc",,"17.946096","Fc",,"13.470584","Fc",,"21.051026","Fc",,"8.423856","Fc",,"39.870629","Fc",,"12.786483","Fc",,"9.134526","Fc",,"5.788602","Fc",,"0.715193","Fc",,"1.331072","Fc",,"0.891354","Fc",,"1.252894","Fc",,"13.600522","Fc",,"1.576901","Fc",,"1.552421","Fc",,"1.528689","Fc",,"1.505672","Fc",
"250","Democratic Republic of the Congo","23014","Food price inflation","7004","April","%",,,,"622.492950","Fc",,"49.912503","Fc",,"17.493072","Fc",,"2.510964","Fc",,"24.147119","Fc",,"7.148587","Fc",,"21.801183","Fc",,"8.829734","Fc",,"49.862470","Fc",,"4.529983","Fc",,"9.065518","Fc",,"5.100299","Fc",,"0.707127","Fc",,"1.428618","Fc",,"0.816014","Fc",,"1.372950","Fc",,"13.551689","Fc",,"1.574831","Fc",,"1.550415","Fc",,"1.526744","Fc",,"1.503785","Fc",
"250","Democratic Republic of the Congo","23014","Food price inflation","7005","May","%",,,,"640.674343","Fc",,"31.100636","Fc",,"18.074126","Fc",,"2.520497","Fc",,"26.395708","Fc",,"6.427395","Fc",,"21.879714","Fc",,"10.896788","Fc",,"44.718593","Fc",,"5.449676","Fc",,"8.997546","Fc",,"4.443542","Fc",,"0.736735","Fc",,"1.498495","Fc",,"0.717291","Fc",,"1.464649","Fc",,"13.525585","Fc",,"1.572767","Fc",,"1.548414","Fc",,"1.524804","Fc",,"1.501903","Fc",
"250","Democratic Republic of the Congo","23014","Food price inflation","7006","June","%",,,,"621.834949","Fc",,"4.356435","Fc",,"16.237091","Fc",,"1.786684","Fc",,"22.797908","Fc",,"11.083112","Fc",,"20.203255","Fc",,"15.800679","Fc",,"38.084193","Fc",,"6.484515","Fc",,"8.930584","Fc",,"3.749715","Fc",,"0.785484","Fc",,"1.560708","Fc",,"0.658583","Fc",,"1.723600","Fc",,"13.305240","Fc",,"1.570709","Fc",,"1.546419","Fc",,"1.522869","Fc",,"1.500026","Fc",
"250","Democratic Republic of the Congo","23014","Food price inflation","7007","July","%",,,,"457.424974","Fc",,"17.109607","Fc",,"15.436169","Fc",,"1.657307","Fc",,"21.861184","Fc",,"12.544596","Fc",,"18.121438","Fc",,"21.943534","Fc",,"32.028234","Fc",,"7.524122","Fc",,"8.864613","Fc",,"3.134990","Fc",,"0.792687","Fc",,"1.558995","Fc",,"0.668746","Fc",,"2.236966","Fc",,"12.768593","Fc",,"1.568655","Fc",,"1.544429","Fc",,"1.520939","Fc",,"1.498153","Fc",
"250","Democratic Republic of the Congo","23014","Food price inflation","7008","August","%",,,,"402.469402","Fc",,"15.809700","Fc",,"15.231368","Fc",,"1.740869","Fc",,"27.045482","Fc",,"8.335029","Fc",,"17.215595","Fc",,"23.718917","Fc",,"29.529184","Fc",,"8.568530","Fc",,"8.799608","Fc",,"2.504759","Fc",,"0.900284","Fc",,"1.444025","Fc",,"0.702783","Fc",,"2.837250","Fc",,"12.155281","Fc",,"1.566607","Fc",,"1.542443","Fc",,"1.519013","Fc",,"1.496285","Fc",
"250","Democratic Republic of the Congo","23014","Food price inflation","7009","September","%",,,,"336.129647","Fc",,"10.842230","Fc",,"13.757524","Fc",,"3.590633","Fc",,"24.630382","Fc",,"11.205915","Fc",,"14.992996","Fc",,"24.490059","Fc",,"28.175936","Fc",,"9.617773","Fc",,"8.735551","Fc",,"1.839995","Fc",,"0.921786","Fc",,"1.464142","Fc",,"0.731684","Fc",,"3.616195","Fc",,"11.356158","Fc",,"1.564565","Fc",,"1.540463","Fc",,"1.517093","Fc",,"1.494421","Fc",
"250","Democratic Republic of the Congo","23014","Food price inflation","7010","October","%",,,,"290.845093","Fc",,"9.716956","Fc",,"10.089255","Fc",,"7.618601","Fc",,"21.523905","Fc",,"14.735361","Fc",,"12.381974","Fc",,"23.606982","Fc",,"27.976091","Fc",,"10.671883","Fc",,"8.672419","Fc",,"1.248101","Fc",,"0.942656","Fc",,"1.414378","Fc",,"0.815781","Fc",,"4.635459","Fc",,"10.261362","Fc",,"1.562528","Fc",,"1.538488","Fc",,"1.515178","Fc",,,,
"250","Democratic Republic of the Congo","23014","Food price inflation","7011","November","%",,,,"236.784410","Fc",,"11.529320","Fc",,"5.041165","Fc",,"8.122668","Fc",,"21.826952","Fc",,"18.090546","Fc",,"9.647553","Fc",,"23.670830","Fc",,"29.880221","Fc",,"8.722659","Fc",,"8.610193","Fc",,"0.579221","Fc",,"1.070023","Fc",,"1.343006","Fc",,"0.862924","Fc",,"5.641522","Fc",,"9.241534","Fc",,"1.560496","Fc",,"1.536518","Fc",,"1.513267","Fc",,,,
